idx,Word,Lemma,PC1_n8,PC2_n8,PC3_n8,PC4_n8,PC5_n8,PC6_n8,PC7_n8,PC8_n8
43013,guaranteeing,guarantee,-0.24069337889535616,-0.13471074336033725,-0.065759423211824,-0.006063998460500543,-0.11328254301900234,0.016861796099718378,0.09867856957168267,0.09421581929420764
43014,guarantees,guarantee,-0.22494731140912658,-0.16185902959348955,-0.08449824846675656,0.04105604340361942,-0.061244850677654075,0.03314646878077599,0.06066219606566337,0.07637224510556963
43023,guarded,guard,-0.11229404429737286,0.18752437911727146,0.007797710720260973,-0.11730793621055541,0.14706973654943353,0.03064207476904492,-0.03935514781777097,-0.22331298993320997
43030,guardian,guardian,-0.03765455689537277,-0.06351195200288424,0.21528270323622145,-0.07858728224159557,-0.039379048033441534,0.040728022439097546,-0.03576892834877389,-0.10863583551959233
43031,guardians,guardian,-0.035669383471990265,-0.12902461306858698,0.26623718064847557,-0.0672513883493319,0.010901739769548124,-0.03990800050392471,0.02070619698335229,-0.12590865745818958
43033,guarding,guard,-0.10392652686629845,0.10856307825463457,-0.0102218238579875,-0.16354617860847065,0.02358595938352874,-0.028810175162036575,-0.05097784844897251,-0.14904710815792496
43041,guards,guard,0.001326051252759012,-0.005106935307352175,0.05191314782060064,-0.2067977819202402,-0.02765165613608712,-0.011873483514007114,-0.14308183972065017,-0.027914132613263757
43063,guess,guess,-0.07367531004356996,0.1351990352065814,0.0800923324301306,0.14296264595001654,-0.25072626510723905,0.06382171958898569,0.07716072506263737,0.11170021155724459
43065,guessed,guess,-0.07355550061943696,0.22167954883972546,-0.0110580906892032,0.006406401927220893,-0.11173404780444784,0.12152480466590622,0.07975248935140027,-0.02702457398232233
43067,guesses,guess,-0.03511070823807494,-0.03024316714123641,0.042469200682335895,0.06264553574373696,-0.11571925837589,0.09415489320002095,0.04758651015169089,-0.008041721272695968
43068,guessing,guess,-0.15565703819948218,0.15352503574871557,0.011760848411898945,0.12907792155107187,-0.18024729100477987,0.04851391928932238,0.03846482822996874,0.12454696525267474
43073,guest,guest,-0.011189788133717904,-0.027222117684561065,0.1442050401090859,-0.09563057219235803,0.06283268685605539,0.2579983387315562,0.011941824268485019,0.05538402812845711
43075,guested,guest,-0.011189788133717904,-0.027222117684561065,0.1442050401090859,-0.09563057219235803,0.06283268685605539,0.2579983387315562,0.011941824268485019,0.05538402812845711
43078,guesting,guest,-0.011189788133717904,-0.027222117684561065,0.1442050401090859,-0.09563057219235803,0.06283268685605539,0.2579983387315562,0.011941824268485019,0.05538402812845711
43083,guests,guest,0.1102408792407956,-0.09169817344416416,0.1478268851978993,-0.17198087826761863,0.12807854385106063,0.21676441336431734,0.050728181488454,0.1135422271748654
43095,guidance,guidance,-0.14258940647937018,-0.20083218546691872,-0.0013101519635668286,0.013535787033857728,-0.030774214452205406,0.09417328890109748,-0.0732061183745496,0.055930715906020396
43096,guide,guide,-0.08460509374511416,-0.08232685775207903,-0.011930890546260606,0.06122353527754512,0.08556614830147848,0.1379106260472083,0.013218839803462258,0.02860520615671699
43101,guided,guide,-0.21438219846431983,0.05717548093472058,-0.06558679037459135,-0.02030571830277538,0.23549277270548372,0.14791734782752058,-0.05174476593377206,-0.061381635546710285
43108,guides,guide,-0.037353657668950165,-0.10303430701391039,-0.026887684271661164,0.03173306403372068,0.17174348424354693,0.18359729544272974,0.014369725608918957,-0.03230098667779651
43109,guiding,guide,-0.25655994798227005,0.07422630641908762,-0.07750870136016037,0.051248042621464956,0.20924808992205635,0.11539143215528817,-0.0805432469234636,0.004229887075272042
43117,guilds,guild,0.03710963825104775,-0.14985628634273965,0.09055366139976166,-0.04482801369413855,0.03330672567796168,0.0889875402327006,0.004915393434053612,0.027880026176388434
43136,guilt,guilt,0.029348616906332656,-0.047574764130501664,0.28630222456440285,0.09177040288555609,-0.21396804805826966,-0.06846741017425413,-0.027642993511401655,-0.04280792904798797
43144,guilty,guilty,-0.10961003448282301,0.03623915844127839,0.1978153341603605,-0.13251879842364322,-0.20322340967175967,-0.009368332298770701,0.016926726509631958,-0.029139663591534005
43159,guitar,guitar,0.24777967990735578,-0.015875400488817398,0.06547956695902235,0.01210004146015039,-0.010737059276937409,0.24168243348001206,-0.12700923523020638,0.02748294302595765
43162,guitars,guitar,0.2727843978516641,-0.06753668337443078,0.029403057851288165,0.013286763284756456,0.05923228356187328,0.14675645021416558,-0.09030996402210799,0.000385053740242551
43173,gulfs,gulf,-0.030754814438995876,-0.035356017550336946,0.02532757156983359,0.0354167005657926,0.0763071941039037,-0.19224134684999764,-0.07428910473762813,0.04752583722626617
43188,gulls,gull,0.24737416028607387,0.0024258464862353447,0.0586299682990116,-0.07322986273243563,-0.031228647274301646,-0.1258479931781644,-0.002524095238414665,-0.000926426296484885
43195,gum,gum,0.24581926337613286,0.012648759187002282,-0.1278710707150026,0.031571171887906986,-0.20462726030709644,-0.000135321886778597,0.21271910524743048,-0.022182336716455815
43205,gummed,gum,0.24581926337613286,0.012648759187002282,-0.1278710707150026,0.031571171887906986,-0.20462726030709644,-0.000135321886778597,0.21271910524743048,-0.022182336716455815
43210,gumming,gum,0.006840316730834446,0.16716278372137452,-0.20768066588268183,0.17553751271464937,-0.09759641649468813,-0.11569356451577294,0.14486289718497042,-0.06727099032971487
43216,gums,gum,0.2938794086639487,-0.05535874908380244,-0.11398965003038591,0.0989266757864081,-0.15345350147264675,-0.07818880904612957,0.07423630466409951,-0.07020340445810498
43220,gun,gun,0.05066784790236698,-0.004767452763406105,0.039062841733290145,-0.16545699564236416,-0.23735412577641007,0.04508262356829603,-0.16780327734428618,0.000528910418535021
43246,gunning,gun,-0.18622464842556785,0.2669384228806596,0.009664218038937574,-0.17839688849167049,0.017941723635845067,-0.015693424657211814,-0.02083749342132908,0.10082415282041889
43253,gunpowder,gunpowder,0.23279718554927797,-0.07100699382422934,0.016725130550199162,-0.04355268848901552,-0.09723371138271854,-0.00630220970014247,0.06464592205833634,-0.102320487652903
43259,guns,gun,0.06748995155450349,-0.047393323970771506,0.07861301146538321,-0.14526904143502065,-0.12144124572835777,0.00237008347182065,-0.08403382416957543,0.029160985729515736
43309,gust,gust,0.17049907476694817,0.13888369801494457,-0.09531668475460567,-0.07919515534417529,0.024020498185646378,-0.051994146653656856,-0.23806000638322927,0.05698558731002398
43323,gusts,gust,0.11918924517235453,0.03364155616467372,-0.030774214238706642,-0.10280921166944694,0.10870325880789362,-0.12817371225301133,-0.13984285364636656,0.09952278900959098
43325,gut,gut,0.04164312979078632,0.04619632447683595,-0.06790543333710429,0.18451569474857854,-0.27133381811164775,-0.13101625011175266,-0.04298847714618032,0.03272304787346299
43332,guts,gut,0.021762834480389653,0.18272431401277014,0.05976894433043801,0.1274901215687463,-0.20543814022270798,-0.0216690329145462,0.03880637719482288,0.11382813166028458
43336,gutted,gut,-0.07978689962790682,0.176415842589187,-0.03146260506289837,-0.28066017240821256,0.02549299036189894,-0.11641533783920047,0.059968133164041384,-0.03666120575986817
43337,gutter,gutter,0.20814230784659687,0.06440688589661124,-0.028525153023616093,0.02102910096569624,-0.1652890681291723,-0.09230273442610229,-0.0714772136815303,-0.029578905672253873
43338,guttered,gutter,0.22604082117188462,0.13429054618111347,-0.05932518985620344,-0.03528126991678993,0.1345383876090654,-0.20226924489381493,-0.09835415989396329,-0.102893171805716
43339,guttering,gutter,0.20814230784659687,0.06440688589661124,-0.028525153023616093,0.02102910096569624,-0.1652890681291723,-0.09230273442610229,-0.0714772136815303,-0.029578905672253873
