idx,Word,Lemma,PC1_n8,PC2_n8,PC3_n8,PC4_n8,PC5_n8,PC6_n8,PC7_n8,PC8_n8
44647,healthy,healthy,-0.7778071555847843,-0.28657108538762566,-0.5028307830243295,0.701743522317847,-0.4390546155785337,-0.7403713849650119,1.9425235594096812,2.3361926508780773
44648,heap,heap,0.4295983219781668,1.4210040608156278,-0.6515971866071988,0.4911534636289121,-0.458810260211097,-1.3168191221767709,0.44017629669889896,0.49506665685803236
44649,heaped,heap,-0.8455560650745222,1.9634594258477782,-0.32239641244579337,-0.08280580746314917,0.45349599225130044,-0.5174936983845415,1.472235529561825,-0.6322814830670663
44651,heaping,heap,0.4295983219781668,1.4210040608156278,-0.6515971866071988,0.4911534636289121,-0.458810260211097,-1.3168191221767709,0.44017629669889896,0.49506665685803236
44652,heaps,heap,0.9438520235621015,0.6396950833809485,0.14117308069077086,0.27900777693319295,0.537799968491641,-1.3005750083928427,1.3484211475482333,-0.0251789912121848
44653,hear,hear,-0.8263742366642906,1.0599763804501823,1.0077941666686878,0.11726949305651166,-0.9272516653578787,0.945256691400815,-0.2076598806699344,-0.7218519997921353
44655,heard,hear,-1.0426716243230183,1.3514391959191934,0.9182299141310808,-1.158441957824044,-0.8438160001614201,0.9766279659562527,-0.47313238017171705,-1.699199606494283
44660,hearing,hear,-0.9428722392083532,-0.15923594359827312,0.7869720633241307,-0.8373568465044561,-1.348227635752104,0.046279696302128595,-1.577396413122625,-1.1079106174287208
44668,hears,hear,-1.08968670558144,1.1172185277563191,0.7681191944433658,0.7240820640739501,-0.5737922321031214,0.9636605696984891,0.27356407873906813,-1.445906340494973
44674,heart,heart,0.14094965702545612,-0.15863709657253186,0.5693415511388299,0.8167836051779245,-0.6392961895986228,-0.42155833303510926,-0.9805937669602679,0.35081068040544716
44716,hearts,heart,0.5863294792357712,0.5869300403791866,1.264981432881555,0.49473465374312553,-0.10451204541439503,-0.17324314908084396,-0.4228845020029792,0.5542132851654977
44729,heat,heat,0.6198117058940785,-0.08589031841365506,-1.3837652824576059,0.10760222188365955,-0.7737468841738346,-1.7172592624726284,-0.3256337930434732,1.361486163953572
44733,heater,heater,1.399652946439169,-0.6333261481647221,-1.4923958338738241,-1.0168911770542435,-1.578459793971268,0.4819710639029749,-0.9156678432071256,0.3595796394879495
44734,heaters,heater,1.1988739261815766,-1.0116853323967714,-1.3538856040122351,-1.260474704340475,-0.7316132454385589,-0.0875188773971518,-0.09460948262968737,-0.21746586748040336
44753,heats,heat,0.6198117058940785,-0.08589031841365506,-1.3837652824576059,0.10760222188365955,-0.7737468841738346,-1.7172592624726284,-0.3256337930434732,1.361486163953572
44761,heaved,heave,0.3865478436751874,2.6951375325297176,-1.1535584348161894,-1.3162696736761563,0.5349912551541721,0.20657941910895367,-1.2693359068114516,-1.2636195757455213
44762,heaven,heaven,0.980843927560458,0.9251138358585891,1.7990224369426704,0.3972096625737756,0.49252482250690705,-0.4237407386961071,0.19779002926858785,0.5190843869974412
44765,heavenly,heavenly,1.41073051363538,0.6726342512920662,1.334723867906406,1.269114739085042,1.710326606897048,-0.22037981228916412,0.505513359700545,-0.29304123077817573
44766,heavens,heaven,1.251918994350563,0.9595651003060072,1.0467522237759033,0.6482800525063867,1.1790296888132012,-0.8193170952461051,-2.206359437946919,0.24733015210120873
44774,heavies,heavy,-0.2986697261986562,0.24561813712390834,-1.4271696732245207,0.44074877173005705,-0.3456582686675088,-1.5946952195853852,-0.04155549440341798,0.8406341738401085
