embedding_dimension,PC1_n8,PC2_n8,PC3_n8,PC4_n8,PC5_n8,PC6_n8,PC7_n8,PC8_n8
W2V_165,0.024733549112854063,0.01077324448674887,-0.012120733662057114,0.022189271602254146,0.03855345945510782,0.0024552190875106,0.09835171865884344,0.055884963072721706
W2V_166,-0.019423303572104644,-0.11623389251109999,-0.03173059588010325,-0.000187871383207206,0.05207237831487517,0.011084635299105165,0.03372337112728734,-0.019928616826054287
W2V_167,0.019682712266858964,0.05357958026248244,0.02467722182443952,-0.014560919966267228,0.053791539811069815,-0.0015312382801548692,-0.004518670727195567,-0.03428561531112519
W2V_168,0.014985501024748106,-0.050077593842979974,0.009093493235701345,0.0017607270734499654,-0.011447102427348957,-0.037777766127323406,0.019172388931545988,0.00662453654706099
W2V_169,-0.08488751049189247,0.0206747211146221,-0.01623478214773383,-0.07276077520664893,-0.07570276220995312,-0.10311780286839671,-0.00830849586384969,-0.030014054198042414
W2V_170,0.05045650966620958,-0.0006509113854554702,0.10638098610281647,0.07892507608335093,0.039966455120057025,-0.02838324891712114,-0.01931371464442732,-0.011727002959076194
W2V_171,-0.0036760045636728368,-0.03054312667585576,0.12185865271423936,0.04502699627902249,-0.07384366275870648,0.0331763511611715,-0.10477189719198036,-0.008209112763227151
W2V_172,0.07978569751502392,0.01153098715026398,0.045966706180666235,-0.023704785763631636,0.06175704018661993,-0.06033337702822053,0.05024206343327584,-0.04823772639369073
W2V_173,-0.06998302517470785,0.014524161218157236,0.059159892699427716,-0.03520112188697994,0.04285658188005404,0.07870622748548095,0.056450069609570705,0.024744835254217768
W2V_174,0.11022627987447951,0.04246900217982317,-0.08791750129594472,0.055348341161976004,-0.04336143228033885,-0.039130213706387106,0.023038691969788184,-0.057132967740480586
W2V_175,-0.12978792753389312,-0.05590778798531673,0.021067716629994307,0.06538529754016757,0.12144377346941226,-0.02822322299562108,-0.08138563316671422,-0.07102957827826813
W2V_176,-0.023636850404952895,0.06420805667133019,-0.021476489070819716,0.05199620491815743,0.08770530776383303,0.08557336122839396,0.06459560858314126,0.006186079637490252
W2V_177,-0.02356546660262654,-0.05592244334010911,-0.02618727403483544,-0.06914447585720573,-0.1664393348700611,0.05320321956790611,0.07300962970650812,0.021848018375151934
W2V_178,-0.01938302536641241,0.03296295773909328,0.07127174655632276,-0.10458433134795987,-0.0030343513290299958,-0.048829873256723194,0.01782686073483039,0.017341392848013212
W2V_179,-0.004113021044153359,0.07254092712674595,0.06357389011151743,0.030888137835731494,0.02491682876450578,0.005659902027510187,0.027859974273456,-0.011343347979095298
W2V_180,0.005242519905717918,0.040614265254308446,-0.11941044726264727,-0.07451510825860179,-0.04478076104800384,-0.002568016997898252,0.10139396612102569,0.04902813921270113
W2V_181,-0.03188776379769224,0.08032531286657364,0.02500987415770639,0.012174738892233064,-0.10166769538582143,0.01838503844169428,0.056718695649220906,-0.04406229018356882
W2V_182,-0.018937493791366927,0.021686875971073424,-0.011942420645761826,-0.038751205603562225,0.002110965270349897,0.048407850335420416,-0.09849933904194824,-0.08557392223412814
W2V_183,-0.02666119756843515,0.0805484382703589,-0.01297929797916594,0.037904052524097565,-0.04956387520172807,-0.0054838926505530235,-0.021702679608936504,0.06483342721745765
W2V_184,0.002538873436669269,0.029569121666101265,-0.07156331016434886,-0.006852550883709358,-0.06787933941763079,0.002769300573630403,0.03127683005156504,0.02588035133893842
W2V_185,0.028135011052771858,-0.10765803944636493,0.027714878193917145,-0.09980470392851308,-0.055976486531596294,0.029810875031739747,-0.06738567744220546,-0.04512912215272813
W2V_186,-0.005091102606949308,0.003876478061363258,0.0526495384587495,0.08714025697975286,-0.050554905260974205,-0.07023315584120358,-0.07846451944880899,-0.061168739400571145
W2V_187,0.07391132844862243,-0.03551618300702396,-0.007382643142317305,-0.06706268573385368,0.056873764350736426,-0.013418388202637905,-0.08126961721930599,0.07973991281492462
W2V_188,-0.04336538668148844,-0.04884768275316371,-0.023792120461451426,-0.1171122074462375,-0.06752574425897141,-0.09106086983132207,0.017302778633313094,0.018817028398790334
W2V_189,0.03408957278015448,-0.07637850848100777,0.008458677003431132,-0.03585355533891722,-0.013156131996465436,-0.046444312746814716,-0.09053079120028434,0.061920725466524724
W2V_190,0.0616857952973895,-0.06519025996804033,0.009744386303787187,-0.01578633597405246,-0.04621953019205509,-0.05687842401063714,0.023560985833302038,-0.1111184691232073
W2V_191,-0.028713144169617826,0.14568674906042328,-0.0430693218543699,0.011145168585883568,0.00945446459215786,0.0062492858871450035,-0.09264154318964321,-0.017274079167901638
W2V_192,-0.028400108459906405,-0.023402039192615225,0.0815220764204345,0.03013839101233731,-0.01969457513972305,0.03524245889076253,0.025108692669449015,0.01400216063064216
W2V_193,-0.08279635473191553,0.1183194484847946,0.01383140728207622,0.04981538598714479,0.06894345058761314,-0.008197229001771852,0.04058430910665855,-0.028008922149048286
W2V_194,0.006738445355333272,0.027879762364263726,0.07501888597465252,-0.11310972261941654,-0.042270035510699376,-0.048971454096993536,0.0026378450490125256,-0.006314111496737996
W2V_195,0.09601902426556515,0.002570959340862778,0.03529822336295754,-0.005676479966527684,-0.09336267681079333,0.04912748669911503,0.02932174882192572,-0.037973295292727687
W2V_196,0.059690243909446536,0.14405962036159828,-0.04594290338602351,-0.04565605899758412,0.02006111260842472,-0.030979407525532444,0.03582270345679082,-0.062477791891865725
W2V_197,-0.02819279409421851,-0.04447238147119901,-0.003111105285567314,-0.10157169283836968,0.004604184119806882,0.049831887403073406,0.015122560286325802,0.005409627484212278
W2V_198,-0.05092990957570428,0.05334155387874294,0.08904407003522213,-0.03856191251169787,0.10408009990039845,-0.03753685789758929,-0.03907034395350148,0.09519036701300736
W2V_199,-0.06867605895779562,-0.017630907159038655,-0.06651398318950316,-0.0417077483226343,0.07419590625832286,0.005269186760545704,-0.0438796536530484,-0.13050310066799964
W2V_200,0.05051646369105239,0.1357701917382096,0.08712101245003509,0.017843350849521204,0.020126347215031894,-0.01301073934564055,-0.03477643369696786,-0.08908174633163854
W2V_201,0.03096799457639367,-0.015117863103641552,-0.0831568961717386,0.03887000913972794,0.11826377768376216,-0.13148574918990502,0.020686699208436913,-0.10384173535062693
W2V_202,-0.08629078516715533,0.0013910342952599944,-0.005544209760991663,0.027897960018898844,0.022140898354776978,-0.03763972640227359,0.007333648936836643,0.02524262654028754
W2V_203,-0.10691990286586688,-0.036681348504046,0.012723606687960421,-0.05802132448271161,0.02485468485295213,-0.04093057674791631,0.04656412278990324,0.03414710920028954
W2V_204,0.030877795914947638,-0.06803743551444966,-0.08251372829293237,0.06026516497198599,-0.10241808590577857,0.05678944553245244,-0.044318690900385475,0.04215873070744964
W2V_205,0.037475390507816154,0.13889170412708013,-0.025352776747021948,-0.00953297247360768,-0.018957440119897608,-0.055124159892241016,-0.15561487166760524,0.04979814416250588
W2V_206,-0.0021480921819289913,-0.01763963263863373,-0.018903471133964265,0.020664437108526806,0.054588302064687795,-0.036554390164628484,0.09723831343460418,-0.0661442686830333
W2V_207,0.04252624588327576,-0.0060642195917444885,0.01830260996580536,-0.07128383587492194,0.08243069391334838,-0.021248569000287813,-0.01962543977837975,-0.11159969135302211
W2V_208,-0.007906685580852038,0.06958968463429048,0.08171229557785113,-0.03020313276997027,-0.05350183404385003,0.05220795592860782,0.030132695111694602,-0.102484913676054
W2V_209,-0.03607524511146043,-0.03002773990244801,-0.08051251351718075,-0.10608433545970518,-0.036625235455404616,0.008092289741517366,-0.05055785175909836,0.027413010174125018
W2V_210,0.03671256702667052,-0.030227203543808805,-0.010982633824987032,0.008932215192827818,0.07125408632635225,0.06097045378583548,-0.06688658273660154,0.10707983822100713
W2V_211,-0.13806595594853793,-0.023150970414368574,-0.04947268413470077,-0.0700304736140702,-0.0661122252647165,0.06520585663182571,0.004551218835451721,-0.016390236541546463
W2V_212,-0.059041277659979303,0.040263337055796766,-0.03022719174158259,0.026188841858920495,-0.03708788660539763,0.005846222922600894,0.017918456883575597,0.06652552893195461
W2V_213,-0.1278314377108143,0.0709108404970241,0.09694113191061766,-0.02702778442442796,-0.012743294574675334,-0.0592073379282717,0.01839189207037137,-0.02485140354547214
W2V_214,-0.01962285609961578,-0.0870197018278962,-0.13871487691643888,-0.008852614613959309,-0.008580563680264705,-0.04654111645385431,0.0559396880769032,0.09855320141268115
W2V_215,0.08113557066190254,0.00689356780259283,-0.07332414160885845,-0.06038017137181462,-0.0030761445138545126,0.08961986040664535,0.13470918659442327,-0.06038872570591052
W2V_216,0.057065023311344464,-0.07474637421063353,0.0349517407139247,-0.09356817740779118,0.0016582765395622993,0.022259828607244663,0.10390746798930145,-0.004367492866374597
W2V_217,-0.11946337207384691,-0.022629167410073717,-0.07797894005386932,0.03905694200836731,0.004351724927923466,0.040229387193916326,0.05097534472372455,0.02219380989022985
W2V_218,0.05656232236638893,-0.048906638602332984,0.017533405613438878,0.02534108665259192,-0.004555589376889932,0.07884613203147815,-0.023374734048772054,0.005419765849931107
W2V_219,0.06743897564741377,-0.06979138747790321,0.0033705198380494556,-0.0020708645351978296,0.02939384198252242,-0.023304769260987825,0.1109160454573598,-0.007972311905338184
W2V_220,0.03756042446024503,-0.0769522802781449,-0.03080047207038781,0.05355469635806498,0.012857667526509072,-0.045117653945323084,0.03909645548099579,0.030187307111045326
W2V_221,0.004073959603263636,-0.04003982995933343,0.02376838484213951,0.007089477624447387,0.060379305863794454,-0.03181071899934956,0.010151567725020114,0.007539375833307668
W2V_222,0.020353103080232582,0.05140006861023424,0.010490707321153082,0.05005322562210338,0.03863688609928271,0.006430387010551372,0.019947574364905123,0.016400468199640753
W2V_223,0.03604081669380757,0.01891813419691893,0.0727470249205165,-0.089572865038113,-0.036614529627136634,-0.05292720191666493,-0.0949164041520693,-0.02103301817668612
W2V_224,0.012012185830550866,-0.012670430407712421,0.010508199529710702,0.032820394766727885,0.011484393771786108,0.012243817236583387,0.04676070175046531,-0.016891168446265672
W2V_225,-0.04712146112792055,0.0770074777525327,0.05472533901927436,-0.0725348190844575,-0.05270543371917827,0.0049658969375934265,0.09497649715988754,-0.048244832371494704
W2V_226,0.05124070917702566,0.028377026075290124,-0.03835592980928237,0.08213410572163113,-0.00027846628326736437,0.051761938789859914,0.03617336725579159,0.006206684035762258
W2V_227,-0.01718358726630868,0.012312534791381193,0.09522446523523657,0.05664164839460576,-0.06807019001067036,-0.0658284316405323,-0.04598169080884125,0.0044420791928648186
W2V_228,0.0306597111422413,-0.05422471534388243,0.04506785756693512,-0.10378549183787927,-0.018165134966778854,-0.0019044745931493853,-0.07949104588390973,-0.14411989340373085
W2V_229,0.013749328265381555,-0.026248429937883726,-0.02437333241297918,0.02113344245217436,-0.07255899324753523,-0.06618297686507658,-0.10777419236447874,0.06659642856184345
W2V_230,-0.014727533545797391,-0.07054939111481814,0.029954103867551856,0.11805925280588501,-0.005335433057728033,-0.12923350553239224,0.023149739355258415,0.06300598075272887
W2V_231,0.010577402879898768,0.026660656828850472,0.020345903054558672,-0.03826955614594163,-0.062020331950170114,-0.039053277575286115,0.003601676765500281,-0.05037171374672284
W2V_232,-0.02200222513880034,-0.028032543944760478,-0.061572422817904086,0.06291608511511607,-0.043167204061673806,-0.030832968127299357,-0.013349824544296535,0.05370219212839093
W2V_233,-0.08230506748801784,0.02676108972295968,-0.09801453714328892,0.07530969679105962,0.005358902687420913,-0.10036742733869053,0.06849698487579543,-0.0035549274452867613
W2V_234,-0.007856625824577001,0.08606868308637616,0.008816214263936924,0.03625359707829316,0.08767046335241897,-0.028969895547295312,0.07014540897232109,-0.04185159902104805
W2V_235,-0.05283622706295298,0.087790866377138,0.16013373610953277,0.05637957115926113,0.06189370277017252,0.05586215004240154,-0.030727001131816808,-0.010909928709047681
W2V_236,-0.0381015558583405,0.08119924635484134,-0.059687526180363944,0.016000722197725845,0.03123745158991198,0.00496765111970553,-0.09378099768885592,0.023084817508280477
W2V_237,-0.035249129759196356,-0.0445548669793595,0.07213987516864526,-0.07090293365818301,-0.048212445902748716,0.038448498407412095,0.11573047902229858,-0.12069770030877773
W2V_238,0.0939910457710854,-0.04501479365499492,0.06662020176642316,0.028978994311116325,-0.03237350269352107,0.039194448007812396,-0.05448855126166776,-0.06486652121387228
W2V_239,0.043954895309825985,-0.018610468730766133,-0.004779592262009191,0.022039103822928015,0.027137104807125546,-0.04257617278381004,-0.040650430045860574,-0.028662279976852178
W2V_240,0.0025034318562711863,0.04994802799519891,-0.04182502644265834,0.012022613700980195,0.0033533772695630644,0.026872354818274654,0.013206853158911099,0.0028313895610719226
W2V_241,0.1359778760758776,0.02447552205075065,-0.014782183578777926,0.008292430045316263,-0.0172158262083047,-0.02773801571700601,0.019650609616106127,0.024621230506123283
W2V_242,-0.05095696706582834,0.09084736137241725,-0.14870665387976398,-0.009947919896428351,-0.04764538081235047,0.01951816656757816,-0.0015510651496108635,0.017857065446462872
W2V_243,-0.0016920629969508954,-0.06210442626114391,-0.0058347120480431065,0.021532642833169965,-0.014361288551117376,0.00464589096679717,0.04154855038203568,0.03360554534215943
W2V_244,-0.009383899000097477,-0.0388065013414889,0.10962086089451414,0.033449511638048914,0.05009336487583017,0.026392300190268426,0.11873586949085536,-0.06977002858669702
W2V_245,0.010116170033410001,0.02252748341649199,-0.04249436985786084,0.05168675597761105,-0.008781181646273114,0.001969983601477352,-0.016293448008177246,-0.026710533073760492
W2V_246,-0.044167724684462444,0.03154002269242964,0.10774389075508034,0.005782777102775993,-0.003969402448331009,0.044415040175758744,-0.010197978559352196,-0.0018466792980617601
W2V_247,0.004907637462192991,0.09080543499225613,0.04923170233427535,-0.04696026351840825,0.045590952861179014,-0.03343673433303245,0.01222364857411528,0.021324255638853207
W2V_248,0.013622197061635635,-0.08736771836735754,-0.04532409419122454,0.08571167069867874,-0.006762393917465426,0.032812699326217123,0.018021271406349765,-0.06126525918235641
W2V_249,-0.05954405028521916,0.03640740262884436,-0.026747974349755593,-0.03915223209152743,-0.04252490464655759,0.04912033865441283,-0.03778186317722252,0.004151205779275356
W2V_250,0.03807843372341987,0.026990294918693772,0.06829910314341668,0.032592887910275925,0.007962439494667078,-0.1038741288617022,0.004518651428364373,-0.045802248917354405
W2V_251,-0.02533703178537417,0.02254079971404656,0.02086633420718223,0.02366953976096257,0.00023722032009545742,-0.04953598701640386,-0.08952035563015502,-0.03256773171185986
W2V_252,-0.07555478404012496,0.0004908046303413954,0.08710304438476686,0.00011678337390304286,0.0621991457907923,0.09212749055641482,0.007624098802408909,0.00653940063379819
W2V_253,0.0689059140319621,0.13613466293362625,0.0021966674766884632,0.005020027694501636,0.042908331325713076,0.023730841995363093,0.1029545061012933,-0.01991464994244553
W2V_254,0.04887128993142303,0.10239899495144401,0.039855744027040875,0.027428218249830487,0.10012963210450783,-0.024344267990085565,0.0005289512867014827,-0.026531535389870773
W2V_255,-0.008629031401062503,0.022606764875713236,-0.04762279648617968,-0.005892015416828185,-0.021575994482304805,-0.013021043503884862,0.0015944182292732118,-0.038159519603245845
W2V_256,-0.10958148012642874,0.008509183485062511,-0.013967106841194564,-0.10975790331695962,-0.017469660763868033,0.07978669656630395,0.04928394552822426,0.08580840137439637
W2V_257,-0.07784021329351302,-0.07487706000150399,0.004616675310558153,-0.07471723468292182,0.0042520704683730185,-0.09513879375228407,-0.11578587224947891,0.11422280703185242
W2V_258,-0.06145901607110707,-0.011481647752725551,-0.014118493121198934,0.02029974859500716,-0.09678098820884719,0.02171568871753766,-0.03543191480035938,0.07098753753522509
W2V_259,-0.011878041073711706,-0.038874968773015585,-0.006165448873946514,0.042951925695274985,-0.10610861728163247,-0.010498956398901986,-0.031411749787134104,-0.11473322852236954
W2V_260,-0.03400255701573872,-0.04395342782987654,-0.039387041709383376,0.007322448271660357,0.09026982139145265,-0.006115034555785224,0.02502296951046431,0.00945472161913248
W2V_261,0.039523016517594926,-0.08079579586937724,-0.07237339975237961,0.08240264774167318,-0.01736765545844864,-0.0005138759815111076,0.0012784530571232867,0.05723855027472975
W2V_262,0.004582854848665774,0.1166542434196655,-0.029955731641954243,-0.014979425976823875,-0.054263223850017056,0.03426193629745174,0.037574516596315485,0.06163699709425339
W2V_263,-0.1052373215168167,0.01466376136833359,0.0402681645689774,-0.06716624017269249,0.13385734668706317,-0.057590028669549855,-0.06209628134691099,-0.028729639372392663
W2V_264,-0.05959026520651956,0.04334681689302978,0.051775718767347045,-0.033235487843244614,0.03982069404414969,-0.19819821724554265,0.025888926020773216,0.05596036994534602
W2V_265,-0.0682808679464313,-0.01900654616044123,-0.08953873897250604,-0.025643754730468708,0.04151556935688261,0.023599423073247115,0.05601027128261804,-0.02015062938928596
W2V_266,-0.014932127832181476,-0.006324094288590657,0.05005658198825713,0.020230947073757895,0.04553205963414643,0.032572502252827915,-0.11313727197009499,-0.007545840348249546
W2V_267,-0.04153012997273178,0.016215953977956176,-0.03226522211265474,0.02450269592362937,0.06730325200478748,0.0988726300239548,-0.12027925433990248,-0.009805255820954841
W2V_268,-0.018748477249362412,0.06399722795779185,0.06976796004818896,-0.12243321965102026,-0.027137089246789068,0.01866477559518823,0.051017058751876364,0.02697897149260728
W2V_269,0.02158992224900151,0.10351551135873595,-0.05997620691732681,-0.03133015581027665,0.015599309651004267,-0.08594378525050304,0.07254047962917165,-0.05557490952551829
W2V_270,0.018569841028792458,0.024722686568456515,0.00657399382305083,-0.08530712526586377,0.07452971510939699,0.030143107973083852,-0.05146941463968371,-0.0036221926086150457
W2V_271,-0.06056715553766512,-0.01551974820435348,-0.014063698571222095,-0.05267948943487001,-0.025956225347344573,0.06471613100094706,0.04906675581891471,-0.00015429693085147004
W2V_272,0.013311277778586804,0.045959691433057996,0.0051123038392830574,0.05808310630458186,-0.07699108944428348,-0.07895953778123581,0.017764790335516027,0.06065793278465875
W2V_273,-0.009789059975872044,0.034687137063028256,0.0005479686442900221,0.023946403749820527,-0.11799490852893589,-0.06243640591876027,0.054903389864468785,0.05621867597941568
W2V_274,0.09971839501318562,-0.07289103639278861,0.08916537957617846,-0.00702508772896621,-0.012530722143568103,0.05434752633068971,-0.016019515610884993,-0.021989847886360332
W2V_275,0.06882403186817151,0.02246192081816701,-0.001901750310129498,-0.052324220080501686,0.06462651387599669,0.12236205077217291,-0.01295558667099115,-0.04429036350867467
W2V_276,0.03412641554275518,-0.05538149966894842,0.015942616982674105,0.024883453761002455,-0.0008991457386053329,-0.01347209934332276,-0.07065436958675841,0.07690957530747217
W2V_277,0.07285555406512019,-0.1355979998982831,0.06367124089650714,-0.04562636803605919,-0.036557656141682784,0.03734454524670483,-0.016321263981980135,0.07104015691757766
W2V_278,0.012886818302420696,0.055927520276495314,0.06060577019329443,0.01896865874027834,0.002152945590713063,-0.05065517869069711,0.01727735423570507,-0.05911813521572617
W2V_279,-0.02181654847091864,-0.008540373907951627,-0.013693771648395192,-0.026704712284768978,-0.05684972679134251,-0.052550039285587186,-0.0385382096829518,-0.03063644614282224
W2V_280,0.008164940496005847,0.04508883510125909,0.005540870641802652,0.10830161040471085,-0.01808310605985377,-0.0016525794774336132,0.015712967957514333,0.019080097014547447
W2V_281,0.04625005330653046,0.05072765768210138,0.07210537956500988,0.031678684294356003,-0.048415914603685675,-0.006062196224085233,-0.02988643379839221,0.07306271106407815
W2V_282,-0.0109800951244003,-0.004207967226978551,-0.0904786894395904,-0.016570763434553364,-0.017359091819379044,0.024548400607098862,0.01830237679612706,-0.04631745058593919
W2V_283,0.13503007972366438,-0.059000851664682046,-0.02190259641170316,0.007572023228140583,-0.04420469637374577,-0.0827039907373734,0.06303938154873737,-0.0327184341068603
W2V_284,-0.030552136912651903,-0.0045335957264301474,-0.004578426748384991,-0.08124102544277542,-0.024948264142187034,0.04035420461877213,0.043150823872305524,-0.007110073706650291
W2V_285,-0.01851032340483985,0.01141688166806211,0.03541029245313688,0.018389655364364838,0.08299997107017977,0.07666777076853643,-0.026799654593707777,-0.09358014672966496
W2V_286,-0.09140152116961767,0.02730448650808802,0.039929803945667836,0.003401698682302131,-0.0012208591358395227,0.06484662300495142,-0.007498123689438575,0.004056609383731294
W2V_287,0.00524403470485194,-0.07952290442486447,-0.044226883659615884,0.03190176609946574,-0.025450791955602424,-0.0192526434897605,-0.012792422843926874,-0.00818172835696717
W2V_288,-0.029805039184946754,0.07084566058505179,-0.003352194419268229,-0.11180370055165538,0.01838721908235437,-0.0328730671508188,0.08518854483230376,-0.0186036666031311
W2V_289,-0.08799739922655134,-0.024307779263528055,-0.004408097325609684,-0.03232213295557769,-0.040480627828241765,0.00825874614057452,-0.0243205757310184,-0.0033925023676844818
W2V_290,0.14891732654757486,-0.06989368842893956,0.08412992671611882,-0.04596986978991202,0.06403035946503961,-0.001995830251232012,0.04970985646310795,0.02479796377449134
W2V_291,0.0030419910263886703,0.050890128204783086,-0.004024885148156341,-0.0023578400975131134,-0.09664546121583721,0.008740042140668548,-0.02149157238633936,0.04223225034924043
W2V_292,-0.016083809182484914,-0.0035893811983091347,-0.02070986509108876,0.04737878174062668,-0.0763571948391603,0.013321740005807742,-0.02164473195572394,0.008362415917380857
W2V_293,-0.022969042908929004,-0.011891480092494454,-0.03467023342151822,0.025093706829429227,-0.03840373446237031,-0.025300455897961018,0.014745935614726254,-0.06718376477399211
W2V_294,-0.0316731911416085,0.023523340671283203,-0.07808869291131822,-0.05238693931739446,0.00011556955810927377,-0.022668133678311123,0.07959926514428008,-0.12013490262805797
W2V_295,0.06931588615347146,-0.05917132022822147,-0.03115345115044906,-0.13775990265109575,0.02278564646880539,0.04889919521650584,-0.00234783375094336,0.054760388280858587
W2V_296,-0.008047948410565482,-0.06666030267174665,0.030856914132820195,-0.028627205210096617,-0.013123677796580295,-0.05041500724281408,-0.014031385045660117,-0.04610597504647357
W2V_297,0.01413359840314578,0.011283648245017333,-0.004298794745375178,0.09444453635233571,0.05282428093129351,0.18776078032973964,-0.0010883556339353804,0.050151281128421585
W2V_298,0.03479716563674809,-0.08367194685978234,-0.02646284431962156,0.004412019725362459,-0.09031986652517511,-0.008684637939622108,0.0399800919945864,0.05450497614985816
W2V_299,-0.00935808231255881,-0.042909488217454744,0.03678003443960864,-0.049001794880461656,0.12011215600772084,-0.10101572877677109,0.10899774542556245,-0.03855834308228979
W2V_300,0.028815956077329338,0.05525484554945333,0.08715820067576481,0.09391032498085021,-0.01728819349291565,0.0069936583511231035,0.019708431355171144,-0.0663696255226487
