F1_n8,F2_n8,F3_n8,F4_n8,F5_n8,F6_n8,F7_n8,F8_n8
-0.09290641551778293,-0.1545159146185465,-0.42674057330069104,-1.522551883843732,-1.1446451223622216,-0.16597931820499573,-0.2795468259988031,-0.9332459918637628
1.9192220712924064,-1.1317440549116298,1.0350967635136947,0.02993746415400241,-1.1237925878361805,-0.5425859859373854,2.2851881781856433,1.203918877219721
1.8583306046522872,-0.04979449439956794,0.948352481878828,0.2529709265877563,0.40176957576793293,-0.5114332128664202,1.747795487439352,0.3620958256941013
1.960768233685638,0.20255495152948366,1.7586809899746016,-0.20570839547154968,0.9297698814111917,-0.4424488740163557,-0.3269730736819992,1.1547491269916863
1.8590626517465012,0.4015797619267789,-0.35924904657489176,0.632749825354932,1.569680766037546,-0.3007132877937607,1.0532045407669597,1.956988697171915
1.848471722471733,0.7784828799592609,-0.24603533054859097,0.6619029114559756,1.4703522457832527,-0.23727851528298144,-0.2983303783398968,0.5080341311201305
-0.26532227205566056,1.2918330157353288,0.7721867829236049,-0.2732134118082809,0.7286740223191783,-0.5482950875278402,0.5045178474813683,-0.5862363426582062
1.3024366866484745,0.46391183695463856,1.6866508740825445,-0.4666731398159866,-0.34588827838138614,-0.1781557074048558,1.097264671734694,0.8144821852939512
1.3214036393170392,0.6058120725901565,1.718011807363684,-0.4569245736694642,-0.3182844049700437,-0.1868787592832946,0.9893589262646661,0.7629693112228557
1.297191955833407,1.838061720046871,0.4011176211069256,-0.3203827821661341,-0.13501256099748715,0.13746727944022993,-0.3639300571640161,0.9484082442357556
1.1458282854104522,1.5548025134340782,0.8363701861826892,-0.04046940837166122,-0.42661181409345966,0.24719638093393065,2.8328428810080997,1.5515350147425842
0.7985730439593903,0.14593888960729814,-0.2882294198121512,-0.6695045962511329,-0.6417688883212787,0.5136932266038525,-0.0850524574076631,1.135045844933307
0.8986830699309376,0.39461410652240037,-0.16576877835243792,-0.32312721461998767,-0.40910146428627303,0.38681855804405507,-0.7579926720683067,0.3492714923928881
0.19032016236568275,0.5039185766357721,0.2974745608562873,0.1349091837182898,0.237340286012452,0.2930526275995979,0.33076697400313987,0.2739803650057974
0.23068324901302892,1.0898907590620244,-0.23133867958337198,0.3503767045328802,0.7638800097191082,0.43894615840125395,-1.3683871392631886,-0.06585479881388841
1.8865814138987893,-0.2641480897765313,2.377376735836075,0.23670269834759827,-1.042705547487002,-0.7727534707905251,0.11951219798175898,-0.14543178911058
0.9248415383610782,0.5053555598881906,0.3813815537085215,-0.7448274057349729,-0.22936875205181287,-0.6251838091303518,0.47607162359861643,-0.9378372243540742
-0.8687025970758542,-0.037975428799145824,-0.5968384041753031,-1.5700940068191382,-1.4079296326124218,-1.3169792985499473,0.09662155838051666,-0.5118561664631185
-0.23739162966613248,0.04529641943811,-0.09219760885275738,-0.7923719538421405,-1.7893909238976902,-0.5296791823431164,1.5401370763199653,-0.47991440625838944
-1.7295107970829269,1.200477523730023,0.04652025020299406,-0.08403384696704456,0.29200298813099096,-0.8656391430987843,0.07251385764650597,-0.20771003062392931
-0.7624490883606225,1.8903520542630134,1.727774922036846,-0.18901619085634777,0.8027551675218191,-0.7541842469909333,-0.4582985870086049,-0.641752197909587
-0.011740447343079389,0.4449279279312164,1.5836983064215677,-0.2830732620548179,0.17594947091565646,-0.7088992634538123,1.28232417491453,-0.5479991052675196
-0.07088805445839795,0.5390962892250365,1.1653107307671644,-0.6907038175536598,0.30467794238835727,-0.9695310587729773,-0.8261371518632016,-0.529999190769252
-0.2977262215856309,0.16508674878764937,-0.0837871341120959,-0.7416704882100995,-1.6391720485761805,-0.48485276314676684,1.3278875823176228,-0.5108758051281761
1.7550014941138787,-1.7220203294575656,0.26757577647414726,-0.0922646044256623,-2.7602993799623454,-0.8995068216954326,1.164686051919245,0.21949135514217108
1.9150721157731097,-0.202547554222509,0.46484432368052736,0.6648697605428537,-0.9504486881416062,-0.12125059825847291,-0.5473760022048298,-0.25917387277998105
-0.28196511887106496,0.6260559185958802,1.0087983296031438,0.489110402401108,-0.9421357437411216,-0.23199382457353157,-1.1277043930856347,0.0820257141888865
1.8950085088864614,0.11107823062498431,1.203690840233293,0.35215153239254865,-0.6800106648591578,-0.982972769744988,0.5184253967619891,-0.4666847466809195
0.7167373893198675,0.5286851960760578,-0.7115971185317616,0.38286832322280984,1.5658921891641973,-0.5242673778025163,4.289520563394443,0.16314845645195764
0.44935519128443496,1.4324103853341987,-0.7502415010920166,0.37887093117127374,0.9325716562478735,-0.971175032160995,0.6390364141385927,-1.1235442299637657
0.6414474974953204,0.771852338947394,-0.5509848703418082,0.3799744920918515,1.5861087272345964,-0.4483862761699896,-0.7077074161715714,-0.5692640362985203
-1.6549789372173305,1.246271220236901,0.2778728898417024,-0.9347490473167042,-0.40280883042878707,-0.5847915933745461,-0.7787292559503727,-0.5315918037403959
1.3785578415528914,0.3560027843979146,-0.6852692183779895,-0.6067316833396782,-0.7587077128806778,-0.0005542618457040451,1.9953356982912487,-0.2950955007647514
1.3756086486699073,0.2454985883865091,-0.8640121776199933,-0.20144137162428344,0.08146727153707321,-0.242226847397148,-0.6603795107795508,-0.8217185772411038
1.3747114998764467,0.8135998951643149,-0.6349873560972997,-0.013208919454316823,0.24526295654960942,0.04527071152896464,-0.8243813079265299,-0.7528342587793884
