label,factor,feature,comparison,tent_lag_s,pearson_r,spearman_rho,n_participant_runs
21styear,F1_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,-0.011389483579092552,-0.028164954626372873,10
21styear,F1_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,-0.04370424057499104,-0.03381472906849691,10
21styear,F1_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,-0.019158071272805072,-0.03934958140982331,10
21styear,F1_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,-0.009005077001870926,-0.00492805751297468,10
21styear,F1_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,-0.036770464619261166,-0.03627233490662461,10
21styear,F1_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,-0.028257572050264253,-0.018949059187007313,10
21styear,F1_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,-0.040213262898542754,-0.02929942908960621,10
21styear,F1_n8,rms,collapsed_factor_vs_matching_FIR_feature,,0.005798918744711344,-0.003770363519983465,10
21styear,F1_n8,rms,collapsed_factor_vs_raw_feature,,-0.045529787507597515,-0.03563309806162423,10
21styear,F1_n8,rms,individual_TENT_column_vs_raw_feature,1.5,-0.016150461762276514,-0.03569569084844764,10
21styear,F1_n8,rms,individual_TENT_column_vs_raw_feature,3.0,-0.007487151859410802,-0.002970632599463565,10
21styear,F1_n8,rms,individual_TENT_column_vs_raw_feature,4.5,-0.03571869285796159,-0.035718419632036376,10
21styear,F1_n8,rms,individual_TENT_column_vs_raw_feature,6.0,-0.037107191890155884,-0.030388438104538056,10
21styear,F1_n8,rms,individual_TENT_column_vs_raw_feature,7.5,-0.04096884347171125,-0.031047269018651534,10
21styear,F1_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,-0.023567212620561218,-0.04572589816891505,10
21styear,F1_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,-0.06328876413151886,-0.04211972796280135,10
21styear,F1_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,-0.01525720000452381,-0.024882692655989472,10
21styear,F1_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,-0.024914702700729,-0.0012071953193261947,10
21styear,F1_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,-0.048175053683172014,-0.033604195782309804,10
21styear,F1_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,-0.053323590507801534,-0.03458364561677641,10
21styear,F1_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,-0.04248650695898463,-0.033167936082659555,10
21styear,F1_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,-0.013090598571726555,-0.022908553766967463,10
21styear,F1_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,0.04648703949965907,0.03025445246365609,10
21styear,F1_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,-0.00018658335216515922,0.00448678239821017,10
21styear,F1_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,0.020336809496118373,-0.002997795732721435,10
21styear,F1_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,0.0345206867329349,0.018958828142727143,10
21styear,F1_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,0.043227779529404535,0.020442928820622083,10
21styear,F1_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,0.034697338417369765,0.029515623318343242,10
21styear,F1_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,-0.03333020354980289,-0.1110259513252945,10
21styear,F1_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,0.04709169579182963,0.01628383151258265,10
21styear,F1_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,-0.005448369002434134,-0.002440649339360225,10
21styear,F1_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,0.023048029102448853,0.004230338666754904,10
21styear,F1_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,0.03227752782773255,0.009005131877890043,10
21styear,F1_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,0.04440313528391843,0.011273991900217594,10
21styear,F1_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,0.039734308897737255,0.02088543316053042,10
21styear,F1_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,-0.003654342475184874,0.0031176132219648094,10
21styear,F1_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,0.057253446914883474,0.03452634010902433,10
21styear,F1_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,0.0017767263396919835,0.0007569559091378931,10
21styear,F1_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,0.02752663016785113,0.0033462972076164716,10
21styear,F1_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,0.04205876142647979,0.027124337826592414,10
21styear,F1_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,0.0498979216577523,0.02617499626474707,10
21styear,F1_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,0.042695585802701795,0.03860515410907553,10
21styear,F1_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,0.07284302493872599,0.10599643218558144,10
21styear,F1_n8,spectral_flux,collapsed_factor_vs_raw_feature,,-0.03175075898958659,-0.005502975923760237,10
21styear,F1_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,0.017736519750396265,0.00457088713896565,10
21styear,F1_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,-0.007663163437313873,0.0016914512573278219,10
21styear,F1_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,-0.025919045997949745,-0.0039306409263590155,10
21styear,F1_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,-0.03153756372694875,-0.01934401406670802,10
21styear,F1_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,-0.04356074997844961,-0.01791923823999093,10
21styear,F1_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,-0.030076142435021446,-0.09210910964911694,10
21styear,F1_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,0.047357886085339744,0.019958755663566155,10
21styear,F1_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,-0.005147597899908523,-0.003620355924283198,10
21styear,F1_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,0.0228610731140155,0.0002062536786620297,10
21styear,F1_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,0.03288010225787109,0.010493522989138127,10
21styear,F1_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,0.044505704069327134,0.013271913333589869,10
21styear,F1_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,0.03970230332432243,0.024721670695680324,10
21styear,F1_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,0.12700553311841706,0.16159216425388234,10
21styear,F1_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,-0.01747292580528575,-0.013785277776102367,10
21styear,F1_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,0.002471765530222556,-0.0067074593028192036,10
21styear,F1_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,-0.0015247818987311032,0.001864372668037685,10
21styear,F1_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,-0.009633474877702698,-0.0005375130206605841,10
21styear,F1_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,-0.026280913428690177,-0.021250123861053415,10
21styear,F1_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,-0.014548163322563862,-0.009112873629963684,10
21styear,F1_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,-0.03664622673957623,-0.10400688434507246,10
21styear,F1_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,0.044013030174403577,0.01720768855611199,10
21styear,F1_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,-0.00645245589816911,-0.0009526432680637498,10
21styear,F1_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,0.02024779079415155,-0.0005699512248228566,10
21styear,F1_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,0.030498057304130844,0.009176761670346804,10
21styear,F1_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,0.042788608323140576,0.013576064236885729,10
21styear,F1_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,0.03798773512815032,0.023054528034899137,10
21styear,F2_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,0.04381034971965739,0.062235025750049675,10
21styear,F2_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,0.05594781538159009,0.05529440131038534,10
21styear,F2_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,-0.004811025142816137,0.004337957384811656,10
21styear,F2_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,0.016125068101386437,0.006478901620149513,10
21styear,F2_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,0.058816330462890296,0.05193090795332409,10
21styear,F2_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,0.048952664628536584,0.03669891481485381,10
21styear,F2_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,0.029266290607032276,0.02378104172812608,10
21styear,F2_n8,rms,collapsed_factor_vs_matching_FIR_feature,,0.04487165655490637,0.062097483540580166,10
21styear,F2_n8,rms,collapsed_factor_vs_raw_feature,,0.05664599037622396,0.059172036035179044,10
21styear,F2_n8,rms,individual_TENT_column_vs_raw_feature,1.5,-0.00820875895215638,0.0011367620702658798,10
21styear,F2_n8,rms,individual_TENT_column_vs_raw_feature,3.0,0.015562757671310915,0.009192645759854585,10
21styear,F2_n8,rms,individual_TENT_column_vs_raw_feature,4.5,0.06091509629775543,0.05717628922888278,10
21styear,F2_n8,rms,individual_TENT_column_vs_raw_feature,6.0,0.05186391414464755,0.04232597905029701,10
21styear,F2_n8,rms,individual_TENT_column_vs_raw_feature,7.5,0.028833796587695713,0.02149604370813226,10
21styear,F2_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,0.035503863004938345,0.06965357028030468,10
21styear,F2_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,0.06489082330002767,0.03742089829344416,10
21styear,F2_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,-0.006233717162917693,-0.010707821712869128,10
21styear,F2_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,0.01145995823010208,-0.00702061022959647,10
21styear,F2_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,0.06394549495000011,0.04635802784354336,10
21styear,F2_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,0.07318236086168883,0.0497410801977958,10
21styear,F2_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,0.02765974553834665,0.013895438431478174,10
21styear,F2_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,-0.018089144841345786,-0.044639614662490446,10
21styear,F2_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,-0.0620897318996161,-0.04136977098422315,10
21styear,F2_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,0.010775688084837306,0.008715695148275053,10
21styear,F2_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,-0.021298579451420052,-0.014283868391248278,10
21styear,F2_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,-0.06488636790161181,-0.04465692547877773,10
21styear,F2_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,-0.0670762497407979,-0.038253061304182934,10
21styear,F2_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,-0.015524171798106053,-0.01017660701350675,10
21styear,F2_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,-0.0016816388021885433,0.0010595236726255155,10
21styear,F2_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,-0.06522516894925516,-0.033993914004348834,10
21styear,F2_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,0.008769226575723897,0.012749894670712077,10
21styear,F2_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,-0.025819173113512443,-0.022905863062113174,10
21styear,F2_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,-0.0605433185526819,-0.036245875491324804,10
21styear,F2_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,-0.06588876760898028,-0.011308910417482573,10
21styear,F2_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,-0.026180745205107537,-0.006778197899498054,10
21styear,F2_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,-0.013771493155161633,-0.04894173856871303,10
21styear,F2_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,-0.06743974545577078,-0.034053542599374605,10
21styear,F2_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,0.006674770169587266,0.014803020743716536,10
21styear,F2_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,-0.02156754118227601,-0.002726084200710639,10
21styear,F2_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,-0.06201651772811247,-0.04675831723539373,10
21styear,F2_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,-0.07139503804302055,-0.04031262068541719,10
21styear,F2_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,-0.02815454478628157,-0.011858355211153764,10
21styear,F2_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,-0.03762539675383012,-0.03860207225405866,10
21styear,F2_n8,spectral_flux,collapsed_factor_vs_raw_feature,,0.020430205870783945,0.002258257391546238,10
21styear,F2_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,-0.020112825211140477,-0.02213707808588344,10
21styear,F2_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,-0.009532966538783223,-0.02370992356825097,10
21styear,F2_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,0.02300075591149749,-0.0010612536911321635,10
21styear,F2_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,0.038397534233565914,-0.006862890155368473,10
21styear,F2_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,0.01953687533346013,0.0029846823004690292,10
21styear,F2_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,-0.005649513572173379,-0.013547803790494504,10
21styear,F2_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,-0.06527491602393035,-0.035975943250298924,10
21styear,F2_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,0.0094027587973308,0.010852989946005883,10
21styear,F2_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,-0.02570558511137888,-0.021366698288157036,10
21styear,F2_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,-0.06252688497908183,-0.037953744389614706,10
21styear,F2_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,-0.06625905693347722,-0.015991930599949637,10
21styear,F2_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,-0.023811440552760903,-0.0077657313544368025,10
21styear,F2_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,-0.15288179446455397,-0.19073685497175727,10
21styear,F2_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,0.013369252889491487,0.004713985972237215,10
21styear,F2_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,-0.02799995404325703,-0.025186698844361692,10
21styear,F2_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,-0.024142611855297855,-0.030778125165690506,10
21styear,F2_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,0.031981509244643394,0.017296640510904984,10
21styear,F2_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,0.037274599290233086,0.016730627913512944,10
21styear,F2_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,0.011686252734395584,0.00298134444057683,10
21styear,F2_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,-0.002919523137985382,-0.0067172650714994965,10
21styear,F2_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,-0.06371118591089976,-0.036044370786967525,10
21styear,F2_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,0.009590769359155392,0.009664469497310044,10
21styear,F2_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,-0.025204852890424245,-0.020889397598268623,10
21styear,F2_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,-0.061047028072672684,-0.0341920041502745,10
21styear,F2_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,-0.06491578485442767,-0.01701360042928618,10
21styear,F2_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,-0.023116890659098246,-0.008508710933139017,10
21styear,F3_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,0.030642934778143734,0.03170452529964229,10
21styear,F3_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,0.038987106070674384,0.026701938962874806,10
21styear,F3_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,0.024931401615461826,0.028488590822668657,10
21styear,F3_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,0.013665313806277102,0.0238210669534929,10
21styear,F3_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,0.028171428460293284,0.023096766185512225,10
21styear,F3_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,0.03213705859286144,0.021376777020725483,10
21styear,F3_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,0.0038768943337028744,0.0030886887898566814,10
21styear,F3_n8,rms,collapsed_factor_vs_matching_FIR_feature,,0.013901802339432265,0.011773229054040475,10
21styear,F3_n8,rms,collapsed_factor_vs_raw_feature,,0.03786112547420638,0.024317332606819165,10
21styear,F3_n8,rms,individual_TENT_column_vs_raw_feature,1.5,0.02764173365191792,0.0309828548447517,10
21styear,F3_n8,rms,individual_TENT_column_vs_raw_feature,3.0,0.017267095599722324,0.024989969668136623,10
21styear,F3_n8,rms,individual_TENT_column_vs_raw_feature,4.5,0.026068695253084945,0.02080853656862454,10
21styear,F3_n8,rms,individual_TENT_column_vs_raw_feature,6.0,0.03032156652374246,0.015571365451015135,10
21styear,F3_n8,rms,individual_TENT_column_vs_raw_feature,7.5,-0.0022060408516301182,-0.007889121318768384,10
21styear,F3_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,0.047408792808662836,0.03998856006102489,10
21styear,F3_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,0.04818835562471065,0.0213074446588745,10
21styear,F3_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,0.021456172961807126,0.01988427502705979,10
21styear,F3_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,0.041288810956185557,0.027699385498604588,10
21styear,F3_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,0.03405989070647561,0.019150560815509494,10
21styear,F3_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,0.020383921047774763,0.006562320797469883,10
21styear,F3_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,0.008091676938759647,0.009777750402585616,10
21styear,F3_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,-0.042329641358396015,-0.04526745351064947,10
21styear,F3_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,-0.04725100306009055,-0.024652348384950184,10
21styear,F3_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,-0.01020563071622013,-0.020981886917869952,10
21styear,F3_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,-0.04272247867146861,-0.03386393309369256,10
21styear,F3_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,-0.038245401051048865,-0.03738488571563444,10
21styear,F3_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,-0.017753691538123485,-0.005897414169039787,10
21styear,F3_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,-0.011931239551184676,-0.012804870038795707,10
21styear,F3_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,-0.04277674647470381,-0.05040814225749023,10
21styear,F3_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,-0.05436314872959167,-0.0451948266539793,10
21styear,F3_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,-0.021161271379738545,-0.04271618391489188,10
21styear,F3_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,-0.04829741245716918,-0.046556726086663405,10
21styear,F3_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,-0.04084358703425682,-0.04301633037432482,10
21styear,F3_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,-0.02336095563629393,-0.02722659671592601,10
21styear,F3_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,-0.00585074580892643,-0.010572172730046285,10
21styear,F3_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,-0.04514136406446059,-0.047006494101926935,10
21styear,F3_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,-0.049217289053762554,-0.02098593719863879,10
21styear,F3_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,-0.0197635411691336,-0.019063834287407815,10
21styear,F3_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,-0.043150787871670766,-0.026270376655754806,10
21styear,F3_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,-0.03611355563070703,-0.03136682899358827,10
21styear,F3_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,-0.02031071375489759,-0.0111993461681602,10
21styear,F3_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,-0.007887030414644947,-0.024111954623815737,10
21styear,F3_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,0.052862918019851504,0.0687844459739594,10
21styear,F3_n8,spectral_flux,collapsed_factor_vs_raw_feature,,0.06175819777630674,0.05266365526515365,10
21styear,F3_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,0.04736007686857525,0.057085694458237614,10
21styear,F3_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,0.04292469486877142,0.04654018750937716,10
21styear,F3_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,0.03396621661341427,0.022384653592479653,10
21styear,F3_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,0.03816111855592103,0.03535008091135148,10
21styear,F3_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,0.0012822356617670095,0.007518040534416799,10
21styear,F3_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,-0.042074695096702926,-0.048486001169900664,10
21styear,F3_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,-0.052504915959537476,-0.03927008654079056,10
21styear,F3_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,-0.017622898816975048,-0.03506415448730801,10
21styear,F3_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,-0.04632229681435344,-0.041066963111881155,10
21styear,F3_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,-0.04093646195950665,-0.04270812863030754,10
21styear,F3_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,-0.02221356853951556,-0.022122662619038003,10
21styear,F3_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,-0.0073128366632955535,-0.014071696218540725,10
21styear,F3_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,0.052877212285633565,0.05851567638555631,10
21styear,F3_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,0.04594723493938273,0.04335301738150053,10
21styear,F3_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,0.025110964264278456,0.03887371933246687,10
21styear,F3_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,0.024981993656736177,0.03624498079212052,10
21styear,F3_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,0.014682408143987826,0.012564313158067603,10
21styear,F3_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,0.03828485969612942,0.03825037426897461,10
21styear,F3_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,0.021768011217415374,0.026070349131010095,10
21styear,F3_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,-0.043220931353795865,-0.04914792196257653,10
21styear,F3_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,-0.0533377286712152,-0.0400496249276214,10
21styear,F3_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,-0.0186522729445801,-0.038251798488084215,10
21styear,F3_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,-0.04792445259656698,-0.04438225519536788,10
21styear,F3_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,-0.041609238542406245,-0.04262691621261908,10
21styear,F3_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,-0.0219660209518961,-0.019760256357690232,10
21styear,F3_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,-0.00627344415158059,-0.009008597431979987,10
21styear,F4_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,0.020598683419568792,0.03193558711860606,10
21styear,F4_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,0.0586162366994424,0.05086918391650115,10
21styear,F4_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,0.017644672693300487,0.03343261996313614,10
21styear,F4_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,0.029563290931953534,0.039524343686629784,10
21styear,F4_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,0.0382492730798953,0.026842089364794198,10
21styear,F4_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,0.03979952222078389,0.03136086158800003,10
21styear,F4_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,0.032558918454080786,0.019319632321284495,10
21styear,F4_n8,rms,collapsed_factor_vs_matching_FIR_feature,,0.007729634725027826,0.014774020889488263,10
21styear,F4_n8,rms,collapsed_factor_vs_raw_feature,,0.05316335387342215,0.04624303935899261,10
21styear,F4_n8,rms,individual_TENT_column_vs_raw_feature,1.5,0.019029782575260005,0.0327423633030732,10
21styear,F4_n8,rms,individual_TENT_column_vs_raw_feature,3.0,0.02633465842674932,0.033285505507203286,10
21styear,F4_n8,rms,individual_TENT_column_vs_raw_feature,4.5,0.0332067466551804,0.02094015770633621,10
21styear,F4_n8,rms,individual_TENT_column_vs_raw_feature,6.0,0.036479587509048936,0.02929732462277741,10
21styear,F4_n8,rms,individual_TENT_column_vs_raw_feature,7.5,0.02871662695802506,0.01384392981661604,10
21styear,F4_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,0.038166376027652264,0.05102663115341105,10
21styear,F4_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,0.06627028332456393,0.04948469807351087,10
21styear,F4_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,0.015983351825311447,0.024655641631004532,10
