factor,feature,comparison,tent_lag_s,n_runs,mean_pearson_r,mean_spearman_rho,min_pearson_r,max_pearson_r
F6_n8,rms,individual_TENT_column_vs_raw_feature,1.5,10,-0.007868790955434576,0.009958349582718828,-0.08600237602472095,0.021241890016622966
F6_n8,rms,individual_TENT_column_vs_raw_feature,3.0,10,-0.006316486170136189,-0.001134958071411809,-0.08109332600842624,0.08359633598927588
F6_n8,rms,individual_TENT_column_vs_raw_feature,4.5,10,0.0022923597010263714,0.002887252731991504,-0.06259437127062863,0.06927595360103073
F6_n8,rms,individual_TENT_column_vs_raw_feature,6.0,10,0.000567540102536333,-0.001291601801953894,-0.048635217322670926,0.10036657253549695
F6_n8,rms,individual_TENT_column_vs_raw_feature,7.5,10,-0.019607433854958795,-0.017288695040842288,-0.10057196751912952,0.0781499804195104
F6_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,10,0.0261248794092705,0.05783154843330225,-0.04468642782437729,0.10919874060291225
F6_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,10,-0.00860919434766489,0.00454038405672709,-0.07023588967693267,0.10298460275876095
F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,10,-0.004243573002489522,0.011506977884711904,-0.06346400538083215,0.036115675477576104
F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,10,-0.010305701647589835,0.005962821495619026,-0.04870013726459455,0.046347064597305615
F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,10,0.0027270585500523557,0.007637936829965509,-0.04541821446629057,0.0890428910860949
F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,10,-0.00022004598375252233,0.003819950240825355,-0.058169563638318315,0.09596218327633269
F6_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,10,-0.01627060083411511,-0.007530123895958922,-0.06944860253013299,0.05755557667106922
F6_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,10,-0.020157024582452155,-0.05589338944997928,-0.10217248346856073,0.05840233946671405
F6_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,10,0.02468580248897979,0.018262295918661166,-0.0915395649092622,0.10340046865841383
F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,10,0.014271119438821277,0.007380058267461506,-0.03232333862449716,0.07206609174923188
F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,10,0.020982760979019983,0.01573820169258612,-0.03898710452024071,0.0862158007749249
F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,10,0.01001138682974611,0.017320631919363075,-0.08591918915760109,0.05511943103349999
F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,10,0.009573986622554431,0.002051150490727122,-0.09327927364544507,0.07814309273740822
F6_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,10,0.020183176290053405,0.005985949390617561,-0.045989305357468376,0.07001018731696461
F6_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,10,0.0013576922934163147,-0.02634295650552711,-0.10562518898922789,0.09024498282808616
F6_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,10,0.02206756089148859,0.021226560574106153,-0.09234203951654454,0.11437984649465634
F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,10,0.004027944507914191,0.008057340835857345,-0.050793712633714724,0.04595156618153224
F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,10,0.014213986969666748,0.005602410253037981,-0.05652884216618407,0.09696741096498206
F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,10,0.008329363388447747,0.012131887012299879,-0.0884106231879336,0.06739058993682788
F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,10,0.015194999722520416,0.009851149620582842,-0.09614832352397605,0.08942225550628483
F6_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,10,0.024599342336074463,0.025051742885963464,-0.04341914390875065,0.0742587411649514
F6_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,10,-0.02238151877613586,-0.04053312511859326,-0.1350770983552106,0.06317944355915299
F6_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,10,0.018455262867468816,0.003854282744596921,-0.08869331766225758,0.10899814568726847
F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,10,0.01525655106023686,0.009956737762062807,-0.037058924963324566,0.05151035717719294
F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,10,0.024376265296955593,0.011411644415421298,-0.0413440226562395,0.08178919025729776
F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,10,0.010204340101309356,-0.0024852909229910163,-0.08580673484703587,0.05857741980833152
F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,10,-0.0032259578191639556,-0.006815318345226706,-0.09947497876404093,0.07675181435069041
F6_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,10,0.00839190411535403,-0.003927967486564,-0.05070544286698701,0.06696020240551129
F6_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,10,-0.02282405303326883,-0.05639522103385603,-0.09473154199066967,0.043105975904717285
F6_n8,spectral_flux,collapsed_factor_vs_raw_feature,,10,-0.01221076222249816,-0.023885390640149082,-0.06173491874426146,0.06823679185236678
F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,10,-0.0030672333073228377,-0.011756071890786809,-0.031980359117351816,0.027437801544861574
F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,10,-0.008792752388835078,-0.010970727991002249,-0.05168440638934556,0.03152777216611066
F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,10,-0.00707692435898513,-0.015818091383959405,-0.04645965640851435,0.06071836221821699
F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,10,-0.010964444726621912,-0.02002756678901361,-0.06564171059086157,0.06069310850773262
F6_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,10,-0.005191206181657823,-0.008517247948888801,-0.06362697794383879,0.04617661617420339
F6_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,10,0.0026067669102462277,-0.02281906912664784,-0.08523408581700985,0.09523166147043764
F6_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,10,0.024598855480938642,0.022387226796890078,-0.09359986572130814,0.11591122749219165
F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,10,0.008386059428946302,0.012963574995857608,-0.03414306594111491,0.050906628506554766
F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,10,0.016740974624166592,0.009662891029491761,-0.04558823826027881,0.0991697549825538
F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,10,0.009530185350951135,0.01346202802970815,-0.08898626834333334,0.06549942526052954
F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,10,0.01648512480392883,0.009871641818819879,-0.0957615328414156,0.08642714761172746
F6_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,10,0.02263141338810065,0.021697022639272093,-0.044341027701391575,0.07225945339311869
F6_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,10,0.029322985700982292,0.033171993292377515,-0.025180748795642312,0.08089862885246657
F6_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,10,-0.008924113318746039,-0.01156514201072154,-0.06465966736379261,0.0880139943833804
F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,10,-0.004931629586454318,0.005982700571559424,-0.13209468174019592,0.05702479505090217
F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,10,-0.012499119740604322,-0.010501706088251335,-0.06894253008205821,0.040732946321247555
F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,10,0.002267562356286108,-0.002263438054661745,-0.03397955686882321,0.0584931919055837
F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,10,-0.003247760679824968,-0.00916346380631816,-0.07687889058092529,0.10846930687359664
F6_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,10,-0.008667789349111462,-0.0033289926174824096,-0.06404670320300003,0.034281564704965566
F6_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,10,-0.007565489419691633,-0.04518429200837848,-0.10732193126912573,0.0705187668035839
F6_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,10,0.021479223703870787,0.020753744318832226,-0.09007890565994653,0.11520396481029539
F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,10,0.0028585577351730967,0.0022043605935226514,-0.04057842940985736,0.03430309761162277
F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,10,0.013266830420583933,0.0027027898734395322,-0.05485636351385834,0.09840538909492975
F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,10,0.007318080597159021,0.01273223043765769,-0.090368055729862,0.06810746448447365
F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,10,0.016886671775477813,0.01327761975478238,-0.08391953474845427,0.09344457795884062
F6_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,10,0.024289210709201963,0.026420283000917828,-0.0341003782266041,0.07216497289291603
F7_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,10,0.04763481565072107,0.06924533812290246,-0.024949780582064717,0.1914250797653586
F7_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,10,0.020933475754237027,0.017878950998616285,-0.035007950943531,0.06721054388989106
F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,10,0.019981281000543815,0.018938385490094634,-0.055057904337123736,0.1402088246969505
F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,10,0.0218993754932257,0.01807437503308449,-0.03294782476884523,0.0937442664868704
F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,10,0.01194568964521331,0.01880738477621499,-0.04167132903639221,0.10296414914237102
F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,10,0.012487505884885465,0.009489863795988533,-0.01923772595384239,0.0714168414826088
F7_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,10,-0.010806512373220792,-0.006970452197604238,-0.08263679394048529,0.03012407791958507
F7_n8,rms,collapsed_factor_vs_matching_FIR_feature,,10,0.04213551424406371,0.06134854700326651,-0.024588180858733263,0.18774471863409778
F7_n8,rms,collapsed_factor_vs_raw_feature,,10,0.018426694114738257,0.017537390931875643,-0.03327510054814189,0.06644067047962274
F7_n8,rms,individual_TENT_column_vs_raw_feature,1.5,10,0.021996945111732766,0.02066456561942628,-0.06063337553150714,0.15801501597527007
F7_n8,rms,individual_TENT_column_vs_raw_feature,3.0,10,0.017804063562850036,0.01512795793978437,-0.03678150051649284,0.08255879268724554
F7_n8,rms,individual_TENT_column_vs_raw_feature,4.5,10,0.008971334537767401,0.014844806888563133,-0.034977357000254054,0.10173412881301339
F7_n8,rms,individual_TENT_column_vs_raw_feature,6.0,10,0.010074556542047766,0.008766902912347887,-0.02414216842579811,0.0585569905283406
F7_n8,rms,individual_TENT_column_vs_raw_feature,7.5,10,-0.008676471937551269,-0.00501966276946267,-0.060132881542195406,0.02659457459965919
F7_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,10,0.02198829181374415,0.06213646028129657,-0.023279430070862306,0.07770863531133894
F7_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,10,0.004382058876416639,0.0047822375355018,-0.03328140661170173,0.027211679812263745
F7_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,10,0.004892051839869653,0.004950245678952945,-0.03508117992456327,0.06743356441180406
F7_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,10,0.007090225106660035,0.01142003124771282,-0.027729226827191755,0.07393195339938873
F7_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,10,0.004839426936395631,0.016111914546028026,-0.02317049157695669,0.047974967259167445
F7_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,10,0.0016996992937139274,-0.0001810859909590086,-0.04582279714364576,0.07370310047164448
F7_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,10,-0.008292105262306433,-0.005602808567859914,-0.06661753891326759,0.05985344389898694
F7_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,10,-0.023284201368576698,-0.02820458918436509,-0.06130206818474451,0.02501067977022182
F7_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,10,0.015155566418359818,0.01593997746362674,-0.025598363767140732,0.09512306453602094
F7_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,10,-0.002961918731876369,-0.010398407429227853,-0.06575846802224677,0.05294167373096035
F7_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,10,-0.0018059016179472983,-0.0004255424391266665,-0.043666909450112104,0.03554366762275679
F7_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,10,0.018021466674771072,0.018904057635065405,-0.018687443660429428,0.0840212677460128
F7_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,10,0.018982756766542513,0.008405090837703643,-0.07544683708288133,0.056133771408317844
F7_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,10,0.00876849197213511,-0.013268640666543253,-0.06964277143365867,0.10076616461969934
F7_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,10,-0.018848219536688096,-0.0016949597336971569,-0.0585784495888451,0.013469661309177048
F7_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,10,0.010937194585475788,0.019345697583240194,-0.037952129821741454,0.0814935123666462
F7_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,10,-0.0035625450159296993,-0.0005347374413494603,-0.03861502104359565,0.04210610329505409
F7_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,10,-0.0041880049169230405,0.007180309379613377,-0.04807584824555386,0.03965147743048191
F7_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,10,0.007845411718287383,0.021376599971690936,-0.018501659926095357,0.06660702773362373
F7_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,10,0.021178124571216043,0.02240836707482482,-0.07725177040989897,0.0768399739416107
F7_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,10,0.008340699860166577,-0.016299632560703024,-0.09208284874712878,0.10720189843209457
F7_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,10,-0.009194660478690133,-0.006795917972189491,-0.04366815290321248,0.0350296327279777
F7_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,10,0.013228528630524716,0.027061404341059293,-0.016892288353524007,0.07202951610225543
F7_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,10,0.011940717210443182,0.009386302824583269,-0.03471663073381157,0.07007885264005699
F7_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,10,0.01260844329190305,0.016422298437643052,-0.05938907417342573,0.08632639454568548
F7_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,10,0.009026589758866667,0.004018246678342548,-0.020254451778195827,0.05587064407683816
F7_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,10,0.002959090054921367,0.010460172462663234,-0.07292931208066362,0.0606263676081184
F7_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,10,0.0011542815085426386,-0.001432589673730409,-0.11377716171482745,0.05851028877847751
F7_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,10,0.02406856951646308,0.03763946143112638,-0.030812364642923327,0.072333077187787
F7_n8,spectral_flux,collapsed_factor_vs_raw_feature,,10,0.0003338577545547747,0.00044651089619631194,-0.058380989938717744,0.038855167614142684
F7_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,10,0.0113338411650078,0.016755736204797273,-0.06742616452813271,0.09349917735446969
F7_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,10,-0.0019436244064495426,-0.004030545760254133,-0.051186077746795414,0.05432793701148374
F7_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,10,-2.951119064501716e-05,-0.00025205341407973433,-0.07221642268045203,0.04410079035200979
F7_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,10,0.0025813508511781614,0.018535990161019335,-0.033711525578590716,0.04694427506218271
F7_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,10,-0.01239063669350063,-0.012623043454280886,-0.06966548309580047,0.028567407061015616
F7_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,10,-0.015743075559153066,0.0018980181293910556,-0.05621262720998841,0.014228171097176754
F7_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,10,0.014840845449428307,0.02286347277435457,-0.03108973963483487,0.09287056972855738
F7_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,10,-0.0019673100233716496,0.0001854086339928173,-0.034737311714471246,0.04505709283736831
F7_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,10,-0.0003117536715950086,0.01178540152530505,-0.0419390459987084,0.041129746326332574
F7_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,10,0.012486821738156774,0.02699157361644706,-0.018781975115107683,0.07588919618561889
F7_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,10,0.021726205089672504,0.02110253419045795,-0.07635612732988045,0.07439429888058913
F7_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,10,0.008074600544467217,-0.020085145066425687,-0.09617811150876525,0.11326402913025144
F7_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,10,0.07385115115322716,0.09403059612185016,0.008354360320607884,0.12126505130395566
F7_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,10,0.013446124043202754,0.011801315343330804,-0.04453667669342666,0.03938610079990238
F7_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,10,-0.0027750752769858168,-0.015657436443534227,-0.05978656913570956,0.07431078791560594
F7_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,10,0.009156213238186809,0.012998598273327782,-0.06635970645834384,0.05719602277891616
F7_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,10,0.024508456834166085,0.023155318795415967,-0.0027045812080714136,0.07373189370348798
F7_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,10,0.0007540299323415728,-0.002606771077750319,-0.045002006015369224,0.0713880297106347
F7_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,10,0.0023696682363181522,-0.00576895583523661,-0.04779735839731246,0.050356643064875285
F7_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,10,-0.020082334908575864,-0.008468814200150578,-0.05300952198357776,0.011060564324064246
F7_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,10,0.011320852561887794,0.016404169092108446,-0.03813504098945504,0.08799509437379098
F7_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,10,-0.0028434923091622765,-0.003141781324924743,-0.04438921258279702,0.03834609002439177
F7_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,10,-0.005223435754873367,0.001588609133205956,-0.04542705588912184,0.036789494795127
F7_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,10,0.008794365734863018,0.018104187706892517,-0.02134397858721152,0.07761181178178388
F7_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,10,0.020420421362155907,0.021858821085746924,-0.07702103534384394,0.06659681065406539
F7_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,10,0.010228249365506752,-0.012838025448518866,-0.09496366893579458,0.1141196815337288
F8_n8,peak_amplitude,collapsed_factor_vs_matching_FIR_feature,,10,-0.023807462044773395,-0.0604581303703463,-0.20401755165047616,0.07260173431020508
F8_n8,peak_amplitude,collapsed_factor_vs_raw_feature,,10,-0.0027863894399364456,-0.022719470669794226,-0.1695618361558929,0.11625642288969872
F8_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,1.5,10,0.013703037229865576,-0.006433375203355314,-0.04478028948285918,0.09794424575872161
F8_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,3.0,10,0.016634075393148342,-0.0036787511635806773,-0.08041358183046517,0.1706349171413566
F8_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,4.5,10,-0.008820983717223079,-0.032370672478841435,-0.10147156359769774,0.08730595025928835
F8_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,6.0,10,-0.007195575630573868,-0.018563453462643577,-0.08974171320598066,0.0670672552270753
F8_n8,peak_amplitude,individual_TENT_column_vs_raw_feature,7.5,10,-0.024106449306293857,-0.029901559597766816,-0.1384185982646982,0.05024227865247228
F8_n8,rms,collapsed_factor_vs_matching_FIR_feature,,10,-0.017484137193686695,-0.05292245357075672,-0.20047318139526993,0.08014454167495043
F8_n8,rms,collapsed_factor_vs_raw_feature,,10,-0.0016201329629853926,-0.02130719957740197,-0.17278451475462198,0.11145661588657309
F8_n8,rms,individual_TENT_column_vs_raw_feature,1.5,10,0.014349929640558106,-0.0026551127759629647,-0.04232224024238211,0.0886785810343872
F8_n8,rms,individual_TENT_column_vs_raw_feature,3.0,10,0.020152588300036075,-0.00040159992187539036,-0.08118848774774966,0.19169705421520522
F8_n8,rms,individual_TENT_column_vs_raw_feature,4.5,10,-0.011173449712870098,-0.031109301251099366,-0.10712144689138174,0.08593908171654087
F8_n8,rms,individual_TENT_column_vs_raw_feature,6.0,10,-0.007037088133426882,-0.018528305239536972,-0.09494177320394633,0.06794503412757301
F8_n8,rms,individual_TENT_column_vs_raw_feature,7.5,10,-0.022218524407607448,-0.028141710581836513,-0.13924737550027247,0.04940312995731531
F8_n8,rms_dbfs,collapsed_factor_vs_matching_FIR_feature,,10,-0.024267962028073624,-0.05169441488244834,-0.1718407800018355,0.03756417623451276
F8_n8,rms_dbfs,collapsed_factor_vs_raw_feature,,10,-0.01453626493337259,-0.0053341606114556,-0.16252279607910175,0.0569233988160884
F8_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,1.5,10,0.0020013938071810466,0.007539649484953467,-0.03371071906432099,0.03699538385140528
F8_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,3.0,10,0.004557838754382214,0.024348997895926087,-0.07500943881401592,0.07371709361379263
F8_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,4.5,10,-0.009709867055025802,-0.004375656305440482,-0.09773157244909926,0.0761038454807265
F8_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,6.0,10,-0.017291275341124544,0.005995670868621003,-0.10304670867393588,0.020961187088278606
F8_n8,rms_dbfs,individual_TENT_column_vs_raw_feature,7.5,10,-0.01967375798965676,-0.006033598672476335,-0.11438462273846105,0.020161094990802635
F8_n8,spectral_bandwidth_hz,collapsed_factor_vs_matching_FIR_feature,,10,0.0039150379883025445,0.0010172354514306396,-0.05644948795701123,0.0766117894226201
F8_n8,spectral_bandwidth_hz,collapsed_factor_vs_raw_feature,,10,0.02729399687457096,0.011475325919975568,-0.0285109074495782,0.13089758045091798
F8_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,1.5,10,0.009344700388043393,-0.003012647733555866,-0.02116925285992222,0.04269229640198694
F8_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,3.0,10,0.0007923873032634839,-0.022196044680529936,-0.04839463476780065,0.07419355104248312
F8_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,4.5,10,0.015175655539172278,0.00541267669508942,-0.06389851241867879,0.10491520935980217
F8_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,6.0,10,0.03393727036828963,0.0027344612408271587,-0.031798633137265685,0.0909085433652976
F8_n8,spectral_bandwidth_hz,individual_TENT_column_vs_raw_feature,7.5,10,0.015056179424689061,-0.005055872186364265,-0.027519479843922744,0.07323846731956837
F8_n8,spectral_centroid_hz,collapsed_factor_vs_matching_FIR_feature,,10,-0.023581514570493352,-0.030846312518491844,-0.09785788989407714,0.05668363164819517
F8_n8,spectral_centroid_hz,collapsed_factor_vs_raw_feature,,10,0.024240887505456127,0.02913547893584073,-0.03374322819172568,0.08604762533627032
F8_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,1.5,10,0.011246559244397871,0.01175155313224509,-0.017758211584829937,0.04975251211176205
F8_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,3.0,10,0.0031177827108173233,0.0044732439245177644,-0.020215103336612708,0.03361587849867074
F8_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,4.5,10,0.01037352743032313,0.021594067622821282,-0.03336301287827109,0.049966406716627575
F8_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,6.0,10,0.025668724288306872,0.003420985510097817,-0.046157585908804186,0.06268830187233153
F8_n8,spectral_centroid_hz,individual_TENT_column_vs_raw_feature,7.5,10,0.017697921199368617,-0.005701160418385583,-0.029895574526385325,0.0644442777921481
F8_n8,spectral_flatness,collapsed_factor_vs_matching_FIR_feature,,10,0.004531103521393435,0.03144137117384666,-0.043118137322217594,0.052359858377908144
F8_n8,spectral_flatness,collapsed_factor_vs_raw_feature,,10,0.01828052609608244,-0.001166245182875746,-0.028944941202729713,0.09559230418781578
F8_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,1.5,10,0.0043061921842006395,0.005027478742378379,-0.03096450045706627,0.05252700860295558
F8_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,3.0,10,0.006035628735248485,-0.014113434880987062,-0.03410343776676212,0.06485869143494613
F8_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,4.5,10,0.009022367041961118,-0.008176369165259769,-0.06981666275913526,0.09454713705097978
F8_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,6.0,10,0.02365024098916281,-0.013920914709343542,-0.034014886010856976,0.05666728424573742
F8_n8,spectral_flatness,individual_TENT_column_vs_raw_feature,7.5,10,0.004762213869436079,-0.016292318830849695,-0.05966270586294065,0.034268255210545856
F8_n8,spectral_flux,collapsed_factor_vs_matching_FIR_feature,,10,0.01699274140488568,0.0016330472204513968,-0.039537312375697665,0.07687751161719024
F8_n8,spectral_flux,collapsed_factor_vs_raw_feature,,10,-0.008185071813536662,-0.029893271938964936,-0.0549391998700883,0.028743780670088308
F8_n8,spectral_flux,individual_TENT_column_vs_raw_feature,1.5,10,0.003926520611381011,-0.033169817676819875,-0.06693371445235687,0.04143733454262095
F8_n8,spectral_flux,individual_TENT_column_vs_raw_feature,3.0,10,0.0077210909659802054,-0.02216379577778875,-0.029907547651267758,0.049444298608295544
F8_n8,spectral_flux,individual_TENT_column_vs_raw_feature,4.5,10,0.0012496055875928901,-0.0304463855994334,-0.03168622939614637,0.041630913308308336
F8_n8,spectral_flux,individual_TENT_column_vs_raw_feature,6.0,10,-0.022313002136571926,-0.053004039611857914,-0.05247152013402805,0.026325687416917168
F8_n8,spectral_flux,individual_TENT_column_vs_raw_feature,7.5,10,-0.013749615314339143,-0.034547834696839086,-0.07239153598154097,0.018377621599248363
F8_n8,spectral_rolloff_85_hz,collapsed_factor_vs_matching_FIR_feature,,10,-0.018666691967566377,-0.024733161850620602,-0.08427137481733353,0.06262980356109456
F8_n8,spectral_rolloff_85_hz,collapsed_factor_vs_raw_feature,,10,0.027203227123396952,0.03139256986013154,-0.035410386094756066,0.10363521411799903
